,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,campus,concentration1,concentration2,department1,department2,major1,major2,minor1,minor2,requestedof,dayssincerequest,dayssincecreate
0,10012268,UGS-MAAdvancedDegree.ParentDoctype,13-Feb-12,10-Apr-12,10-Apr-12,Approve,BL,,,SPHS,,SPHSMA,,,,danharri,2857,2914
1,12016644,UGS-MAAdvancedDegree.ParentDoctype,17-Dec-12,23-Aug-13,07-Jan-13,Approve,BL,,,SPHS,,SPHSMA,,,,UGS.BL.MAAdvDeg.SPHS2,2357,2606
2,16960387,UGS.Committee.Doctype,14-Jun-13,16-Feb-15,14-Jun-13,Approve,BL,,,CSCI,,CSCIPHD,,,,jklingin,1815,2427
3,21974641,UGS-MAAdvancedDegree.ParentDoctype,21-Aug-13,10-Sep-13,21-Aug-13,Approve,BL,,,SPHS,,SPHSMA,,,,UGS.BL.MAAdvDeg.SPHS2,2339,2359
4,22067259,UGS.Committee.Doctype,24-Aug-13,26-Aug-13,24-Aug-13,Approve,BL,,,PHYS,,PHYSPHD,,G,,moore54,2354,2356
5,22619624,UGS-MAAdvancedDegree.ParentDoctype,15-Sep-13,30-Sep-13,15-Sep-13,Approve,IN,,,COMM,,APLCMMA,,,,farabous,2319,2334
6,22888186,UGS-MAAdvancedDegree.ParentDoctype,25-Sep-13,26-Sep-13,25-Sep-13,Approve,IN,,,BIOC,,BIOCMBIOMS,,,,anvaliya,2323,2324
7,23475188,UGS-MAAdvancedDegree.ParentDoctype,16-Oct-13,30-Apr-15,16-Oct-13,Approve,IN,,,GEOG,,GISMS,,,,falhajmo,1742,2303
8,25178749,UGS-MAAdvancedDegree.ParentDoctype,02-Jan-14,18-Apr-14,02-Jan-14,Approve,IN,,,GEOG,,GISMS,,,,bsperl,2119,2225
9,25462417,UGS-MAAdvancedDegree.ParentDoctype,16-Jan-14,14-Nov-14,16-Jan-14,Approve,IN,,,COMM,,APLCMMA,,,,lquandt,1909,2211
10,25464891,UGS-MAAdvancedDegree.ParentDoctype,16-Jan-14,12-Jan-15,16-Jan-14,Approve,IN,,,HIST,,HISTMA,,,,mattstar,1850,2211
11,25537943,UGS-MAAdvancedDegree.ParentDoctype,18-Jan-14,13-Mar-14,18-Jan-14,Approve,IN,,,POLS,,POLSMA,,,,peislin,2155,2209
12,25635849,UGS-MAAdvancedDegree.ParentDoctype,23-Jan-14,01-Apr-14,23-Jan-14,Approve,IN,,,ECON,,ECONMA,,,,iaareces,2136,2204
13,25904472,UGS-MAAdvancedDegree.ParentDoctype,04-Feb-14,01-Apr-14,11-Feb-14,Approve,IN,,,PHIL,,PHILMA,,,,avrua,2136,2192
14,26026823,UGS-MAAdvancedDegree.ParentDoctype,10-Feb-14,13-May-15,10-Feb-14,Approve,IN,,,SPAN,,SPANMAT,,,,amnscott,1729,2186
15,26213131,UGS-MAAdvancedDegree.ParentDoctype,16-Feb-14,09-Jan-15,16-Feb-14,Approve,BL,,,SPHS,,SPHSMA,,,,mmateuma,1853,2180
16,27870208,UGS-MAAdvancedDegree.ParentDoctype,22-Apr-14,24-Apr-14,22-Apr-14,Approve,BL,,,SPHS,,SPHSMA,,,,UGS.BL.MAAdvDeg.SPHS2,2113,2115
17,31570762,UGS.Candidacy.Doctype,10-Sep-14,07-Apr-16,10-Sep-14,Approve,BL,Law and Democracy ,,LAW,,LAWSSPHD,,POLSGMIN,,jjhenriq,1399,1974
18,32669626,UGS.Committee.Doctype,17-Oct-14,23-Oct-14,17-Oct-14,Approve,BL,,,CSCI,,CSCIPHD,,Statistics/Machine Learning,,ehaghver,1931,1937
19,32669626,UGS.Committee.Doctype,17-Oct-14,23-Oct-14,17-Oct-14,Approve,BL,,,CSCI,,CSCIPHD,,Statistics/Machine Learning,,vgucht,1931,1937
20,32752173,UGS.Candidacy.Doctype,21-Oct-14,21-Oct-14,21-Oct-14,Approve,BL,,,GEOG,,GEOGPHD,,STATSCIMIN,,UGS.BL.Candidacy.GEOG1,1933,1933
21,32775798,UGS.Candidacy.Doctype,21-Oct-14,23-Jun-15,22-Oct-14,Approve,IN,,,INFO,,INFOPHDP,,Interdisciplinary,,xiniu,1688,1933
22,33227112,UGS.Candidacy.Doctype,05-Nov-14,23-Jan-15,05-Nov-14,Approve,IN,,,MNEU,,MNEURSPHD,,Individualized,,goxford,1839,1918
23,33309318,UGS.Candidacy.Doctype,07-Nov-14,06-Apr-15,07-Nov-14,Approve,IN,,,EDUC,,UREDSTPHD,,SOCIOLMIN,,tcrayton,1766,1916
24,35021889,UGS.CommitteeV2.Doctype,23-Jan-15,24-Jan-15,23-Jan-15,Approve,BL,,,EDUCLCLE,,LNGEDPHD,,,,lee2,1838,1839
25,35295298,UGS.CommitteeV2.Doctype,03-Feb-15,12-Oct-15,03-Feb-15,Approve,IN,,,EDUC,,UREDSTPHD,,,,roblhugh,1577,1828
26,35651356,UGS.Candidacy.Doctype,16-Feb-15,18-Feb-15,16-Feb-15,Approve,IN,,,INFO,,INFOPHDP,,COMPSCIMIN,,baker,1813,1815
27,36076438,UGS.CommitteeV2.Doctype,04-Mar-15,01-Sep-15,04-Mar-15,Approve,BL,,,EDUCELPS,,HPPEDPHD,,Human rights (minor)International and Comparative Education (con),,jlulm,1618,1799
28,37040762,UGS.Candidacy.Doctype,09-Apr-15,24-Apr-15,09-Apr-15,Approve,IN,HCI,,INFO,,INFOPHDP,,Individualized,,xiniu,1748,1763
29,37046737,UGS.Candidacy.Doctype,09-Apr-15,03-Sep-15,09-Apr-15,Approve,IN,,,INFO,INFO,INFOPHDP,INFOPHDP,INHCIMIN,,dbolchin,1616,1763
30,37132196,UGS.CommitteeV2.Doctype,10-Apr-15,11-Jun-15,10-Apr-15,Approve,IN,,,SHRS,,HREBSCPHD,,Health Promotion,,breagan,1700,1762
31,37185438,UGS-MAAdvancedDegree.ParentDoctype,14-Apr-15,15-Apr-15,14-Apr-15,Approve,IN,,,MUSE,,MUSSTMA,,,,anirde,1757,1758
33,40333650,UGS.CommitteeV2.Doctype,10-Jun-15,19-Aug-15,10-Jun-15,Approve,IN,,,BIOC,,BIOCMBPHD,,,,ipetrach,1631,1701
34,41022327,UGS.CommitteeV2.Doctype,02-Jul-15,10-Jul-15,08-Jul-15,Approve,IN,,,PHSL,,CELINPHPHD,,Diabetes and Obesity,,dthurmon,1671,1679
35,41907571,UGS-MAAdvancedDegree.ParentDoctype,05-Aug-15,06-Aug-15,05-Aug-15,Approve,IN,,,COMM,,APLCMMA,,,,mecvance,1644,1645
36,42077559,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,Approve,IN,,,INFO,,INFOPHD,,Individualized,,apirzade,1638,1638
37,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,Approve,IN,,,,,ANTCBPHD,,LIFSCGMIN,,kjjones1,1638,1638
38,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,Approve,IN,,,,,ANTCBPHD,,LIFSCGMIN,,vsanders,1638,1638
39,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,Approve,IN,,,SHRS,,HREBSCPHD,,HLTPOLMIN,,ellisjen,1633,1633
40,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,Approve,BL,Education Policy Studies,,EDUCELPS,,HPPEDPHD,,HMRTSGMIN,,cochoa,1275,1632
41,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,Approve,IN,Health Informatics,,INFO,,INFOPHD,,Individualized,,dpjohnso,1506,1581
42,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,Approve,IN,,,INFO,,INFOPHD,,,,aozhou,1577,1577
43,44090662,UGS-MAAdvancedDegree.ParentDoctype,19-Oct-15,31-Mar-17,19-Oct-15,Approve,IN,,,CLRES,,CLRESMSCR,,,,engetich,1041,1570
45,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,Approve,BL,,,CMLT,,CMLTPHD,,JSTUGMIN,,UGS.BL.Candidacy.CMLT1,1516,1516
46,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,Approve,IN,Bioinformatics,,INFO,,INFOPHD,,COMPSCIMIN,,alhasan,1104,1491
47,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,Approve,IN,,,PHAR,,PHARMPHD,,Life Sciences,,tjjerde,1449,1490
48,46672568,UGS-MAAdvancedDegree.ParentDoctype,25-Jan-16,05-May-16,25-Jan-16,Approve,BL,,,ENG,,CRWRMFA,,,,UGS.BL.MAAdvDeg.ENG1,1371,1472
49,46734129,UGS-PhDCommencement.ParentDoctype,26-Jan-16,05-Feb-16,03-Feb-16,Approve,BL,,,HISP,,SPANPHD,,,,ejuarezc,1461,1471
51,47040761,UGS-MAAdvancedDegree.ParentDoctype,04-Feb-16,04-Feb-16,04-Feb-16,Approve,IN,,,PHST,,PHLSTEXCMA,,,,UGS.IN.MAAdvDeg.PHST1,1462,1462
52,47197999,UGS-MAAdvancedDegree.ParentDoctype,10-Feb-16,01-Jul-16,10-Feb-16,Approve,BL,,,TEL,,TELMA,,,,,1314,1456
53,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,Approve,BL,Human Geography,,GEOG,,GEOGPHD,,ANTHGMIN,,UGS.BL.Candidacy.GEOG1,798,1447
54,47587622,UGS-MAAdvancedDegree.ParentDoctype,23-Feb-16,01-Jul-16,23-Feb-16,Approve,IN,Sports Journalism,,JOPR,,SPRTJOUMA1,,,,UGS.IN.MAAdvDeg.JOPR1,1314,1443
55,47637559,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-16,16-Sep-16,25-Feb-16,Approve,BL,,,CEUS,,CEUSMA,,,,batubozd,1237,1441
56,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,Approve,IN,,,MNEU,,MNEURSPHD,,LIFSCGMIN,,vaskom,1437,1441
57,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,Approve,BL,,,AAAD,,AAADSMA,,,,UGS.BL.MAAdvDeg.AAADS1,1414,1414
58,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,FYI,BL,,,AAAD,,AAADSMA,,,,ytjackso,1414,1414
59,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,Approve,IN,,,PHAR,,PHARMPHD,,cancer biology,,ESROUR,1388,1398
60,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,Approve,IN,,,PBHL,,EPIDEMPHD1,,Medical Genetics,,sgrannis,1392,1392
62,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,Approve,BL,,,EDUCELPS,,HIEDPHD,,,,ccarney,1109,1381
63,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,Approve,IN,,,INFO,,INFOPHD,,(Individualized) Information Architecture,,akulanth,649,1375
64,49729580,UGS-MAAdvancedDegree.ParentDoctype,07-May-16,11-Jul-16,08-May-16,Approve,BL,Language Pedagogy,,EALC,,CHINMA,,,,UGS.BL.MAAdvDeg.EALC2,1304,1369
65,49797037,UGS-MAAdvancedDegree.ParentDoctype,10-May-16,01-Jul-16,10-May-16,Approve,IN,,,TRNSCI,,TRNSCIMS,,,,jmladows,1314,1366
66,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,Approve,BL,,,EDUCELPS,,HPPEDPHD,,Special Education,,aecoburn,1332,1359
67,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,Approve,BL,International and Comparative Education,,EDUCELPS,,HPPEDPHD,,,,hu22,1325,1350
68,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,Approve,BL,International and Comparative Education,,EDUCELPS,,HPPEDPHD,,,,hu22,1325,1350
69,50289394,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,Approve,BL,International and Comparative Education,,EDUCELPS,,HPPEDPHD,,,,hu22,1325,1350
70,50311247,UGS.CommitteeV2.Doctype,27-May-16,27-May-16,27-May-16,Approve,IN,,,EDUC,,UREDSTPHD,,,,jscheuri,1349,1349
71,50319083,UGS.ExceptionWaiver.Doctype,27-May-16,20-Jun-16,27-May-16,Approve,BL,International and Comparative Education,,EDUCELPS,,HPPEDPHD,,,,hu22,1325,1349
72,50374190,UGS.CommitteeChangeV2.Doctype,01-Jun-16,08-Jun-16,01-Jun-16,Approve,IN,,,MICR,,MIIMPHD,,Life Sciences,,adent2,1337,1344
73,50563852,UGS.ExceptionWaiver.Doctype,07-Jun-16,20-Jul-16,07-Jun-16,Approve,BL,,,EDUCELPS,,HIEDPHD,,LRNDVGMIN,,skinnerc,1295,1338
74,50731406,UGS.ExceptionWaiver.Doctype,13-Jun-16,14-Jun-16,13-Jun-16,Approve,BL,ESL/EFL,,EDUCLCLE,,LCLNGPHD,,SLSTGMIN,,lewison,1331,1332
75,5125040,UGS-MAAdvancedDegree.ParentDoctype,28-Sep-09,28-Sep-09,28-Sep-09,Approve,BL,,,GRAD,,SLSTMA,,,,middillo,3782,3782
76,51786605,UGS.Candidacy.Doctype,19-Jul-16,22-Aug-16,19-Jul-16,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,EDINQGMIN,,ampanos,1262,1296
77,51941401,UGS.ExceptionWaiver.Doctype,25-Jul-16,25-Jul-16,25-Jul-16,Approve,BL,,,EDUCCEP,,LRNDEVPHD,,HUCPTGMIN,,eblevis,1290,1290
78,52682851,UGS-MAAdvancedDegree.ParentDoctype,17-Aug-16,18-Jun-19,17-Aug-16,Approve,IN,,,COMM,,APLCMMA,,,,UGS.IN.MAAdvDeg.COMM1,232,1267
79,52858335,UGS.ExceptionRevalidation.Doctype,23-Aug-16,06-Sep-16,23-Aug-16,Approve,BL,Higher Education,,EDUCELPS,,HPPEDPHD,,,,li374,1247,1261
80,52878274,UGS.CommitteeV2.Doctype,24-Aug-16,25-Jan-17,20-Jan-17,Approve,BL,,,EDUCIST,,INSYTPHD,,Learning Sciences,,juswhiti,1106,1260
81,53728393,UGS.CommitteeV2.Doctype,19-Sep-16,19-Sep-16,19-Sep-16,Approve,BL,,,CMLT,,CMLTPHD,,Jewish Studies,,dkerler,1234,1234
82,53728393,UGS.CommitteeV2.Doctype,19-Sep-16,19-Sep-16,19-Sep-16,Approve,BL,,,CMLT,,CMLTPHD,,Jewish Studies,,eperetz,1234,1234
83,53775011,UGS.ExceptionRevalidation.Doctype,20-Sep-16,29-Sep-16,20-Sep-16,Approve,BL,,,EDUCELPS,,HIEDPHD,,,,natharri,1224,1233
84,53912671,UGS-PhDDefense.ParentDoctype,25-Sep-16,30-Nov-16,24-Nov-16,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,Media,,clwessel,1162,1228
87,54448770,UGS-MAAdvancedDegree.ParentDoctype,11-Oct-16,11-Oct-16,11-Oct-16,Approve,BL,,,EURO,,EUROMA,,,,UGS.BL.MAAdvDeg.WEUR1,1212,1212
88,54483135,UGS.Candidacy.Doctype,12-Oct-16,25-Oct-16,12-Oct-16,Approve,BL,,,EDUCCEP,,SCPSYPHD,,CNSLGMIN,INQMTHGMIN,mfhanell,1198,1211
89,54598342,UGS.Candidacy.Doctype,17-Oct-16,03-Oct-17,17-Oct-16,Approve,BL,History of Education,,EDUCELPS,,HPPEDPHD,,Individualized,,khengtge,855,1206
91,54925954,UGS.ExceptionWaiver.Doctype,26-Oct-16,26-Oct-16,26-Oct-16,Approve,BL,PhD,,EDUCCEP,,SCPSYPHD,,,,skiba,1197,1197
92,55268993,UGS.CommitteeV2.Doctype,05-Nov-16,05-Dec-19,05-Nov-16,Approve,BL,,,CSCI,,CSCIPHD,,Statistics,,huang48,62,1187
93,55483617,UGS.Candidacy.Doctype,14-Nov-16,07-Sep-18,14-Nov-16,Approve,BL,,,PHYS,,PHYSPHD,,PHYSGMIN,PHYSGMIN,bforland,516,1178
94,55517292,UGS.Candidacy.Doctype,15-Nov-16,16-Dec-16,15-Nov-16,Approve,BL,,,EDUCELPS,,HIEDPHD,,EDPOLGMIN,,jonlozan,1146,1177
95,55536256,UGS.ExceptionWaiver.Doctype,15-Nov-16,18-Nov-16,15-Nov-16,Approve,BL,Learning Sciences,,EDUCCEP,,LRNDEVPHD,,INFOGMIN,,secdunc,1174,1177
96,55566211,UGS.ExceptionWaiver.Doctype,16-Nov-16,03-Jan-17,16-Nov-16,Approve,BL,Curriculum Studies,,EDUCCI,,CRINPHD,,,,choi254,1128,1176
97,55570050,UGS.ExceptionWaiver.Doctype,16-Nov-16,09-Jan-17,16-Nov-16,Approve,BL,IR,,EDUCELPS,,HIEDPHD,,EDINQGMIN,,roblhugh,1122,1176
98,56145000,UGS.CommitteeV2.Doctype,06-Dec-16,07-Dec-16,06-Dec-16,Approve,IN,,,PHAR,,PHARMPHD,,Life Sciences,,libarlow,1155,1156
99,56162086,UGS.ExceptionWaiver.Doctype,07-Dec-16,13-Dec-16,07-Dec-16,Approve,BL,Higher Education Policy,,EDUCELPS,,HPPEDPHD,,PHLNTGMIN,,rychan,1149,1155
100,56162886,UGS.ExceptionWaiver.Doctype,07-Dec-16,13-Dec-16,07-Dec-16,Approve,BL,Higher Education Policy,,EDUCELPS,,HPPEDPHD,,PHLNTGMIN,,rychan,1149,1155
101,56473331,UGS.CommitteeV2.Doctype,16-Dec-16,16-Dec-16,16-Dec-16,Approve,BL,,,EDUCELPS,,HPPEDPHD,,,,,1146,1146
102,56496647,UGS-MAAdvancedDegree.ParentDoctype,16-Dec-16,03-Jan-18,16-Dec-16,Approve,BL,Philosophy,,HPSC,,HPSCMA,,,,kbrumble,763,1146
103,56845433,UGS.Candidacy.Doctype,03-Jan-17,13-Jun-17,03-Jan-17,Approve,BL,,,EDUCELPS,,HIEDPHD,,AAADGMIN,,glhowell,967,1128
104,56888602,UGS.ExceptionWaiver.Doctype,05-Jan-17,30-Jan-17,05-Jan-17,Approve,BL,20th century Russian literature,,SLAV,,SLAVPHD,,ARHSGMIN,,natamats,1101,1126
105,57439344,UGS.Candidacy.Doctype,24-Jan-17,23-Oct-18,24-Jan-17,Approve,IN,,,PHST,,PHSTDPHD,,NPRFMGTMIN,,cherrold,470,1107
106,57667315,UGS-MAAdvancedDegree.ParentDoctype,30-Jan-17,07-Sep-17,30-Jan-17,Approve,BL,Journalism,,MSCH,,MEDIAMS,,,,UGS.BL.MAAdvDeg.MSCH1,881,1101
107,57787790,UGS.ExceptionRevalidation.Doctype,02-Feb-17,08-Feb-17,02-Feb-17,Approve,BL,Counseling Psychology,,EDUCCEP,,COPSYPHD,,HUMDEVGMIN,,astright,1092,1098
108,57821923,UGS-PhDCommencement.ParentDoctype,03-Feb-17,03-Feb-17,03-Feb-17,Approve,BL,,,ECON,,ECONPHD,,,,dpuzzell,1097,1097
109,57992298,UGS-MAAdvancedDegree.ParentDoctype,09-Feb-17,23-Feb-17,09-Feb-17,Approve,BL,Painting,,FINS,,FINASMFA,,,,gencohn,1077,1091
110,58004870,UGS.ExceptionMinor.Doctype,09-Feb-17,14-Feb-17,09-Feb-17,Approve,BL,,,SPH,,EPIDPHD,,,,khanigan,1086,1091
111,58011612,UGS.CommitteeChangeV2.Doctype,09-Feb-17,09-Feb-17,09-Feb-17,Approve,BL,,,CHEM,,CHEMPHD,,Materials,,iyengar,1091,1091
112,58071069,UGS.Candidacy.Doctype,10-Feb-17,27-Apr-17,10-Feb-17,Approve,BL,,,CSCI,,CSCIPHD,,BIOINGMIN,,wang558,1014,1090
113,58136941,UGS-MAAdvancedDegree.ParentDoctype,13-Feb-17,05-Sep-18,13-Feb-17,Approve,BL,Organic,,CHEM,,CHEMMS,,,,lewiskn,518,1087
114,58149798,UGS.Candidacy.Doctype,14-Feb-17,15-Feb-17,14-Feb-17,Approve,IN,,,ECON,,ECONPHD,,BIOSTATMIN,,UGS.IN.Candidacy.ECON2.ECONPHD,1085,1086
115,58162950,UGS-MAAdvancedDegree.ParentDoctype,14-Feb-17,01-Mar-17,14-Feb-17,Approve,IN,,,MUSE,,MUSSTMA,,,,anncjord,1071,1086
116,58207219,UGS.ExceptionWaiver.Doctype,15-Feb-17,16-Feb-17,15-Feb-17,Approve,BL,Learning Sciences,,EDUCCEP,,LRNDEVPHD,,,,leogordo,1084,1085
117,58225856,UGS.ExceptionWaiver.Doctype,16-Feb-17,26-Oct-17,16-Feb-17,FYI,BL,Quantitative,,EDUCCEP,,INQMTHPHD,,STATSCIMIN,,weihuaan,832,1084
118,58225856,UGS.ExceptionWaiver.Doctype,16-Feb-17,30-Oct-17,16-Feb-17,Approve,BL,Quantitative,,EDUCCEP,,INQMTHPHD,,STATSCIMIN,,ramosja,828,1084
119,58306048,UGS-PhDCommencement.ParentDoctype,18-Feb-17,23-Feb-17,20-Feb-17,Approve,BL,,,EDUC,,CRINPHD,,,,yaslan,1077,1082
121,58335768,UGS-PhDCommencement.ParentDoctype,20-Feb-17,15-May-17,20-Feb-17,Approve,BL,,,GEOL,,GEOLPHD,,,,zyawar,996,1080
122,58336355,UGS.ExceptionMinor.Doctype,20-Feb-17,21-Feb-17,20-Feb-17,Approve,BL,Quantitative,,EDUCCEP,,INQMTHPHD,,,,weihuaan,1079,1080
123,58371434,UGS.ExceptionWaiver.Doctype,21-Feb-17,21-Apr-17,21-Feb-17,Approve,BL,,,EDUCELPS,,HIEDPHD,,RELGMIN,,roblhugh,1020,1079
126,58437926,UGS-MAAdvancedDegree.ParentDoctype,23-Feb-17,10-May-17,23-Feb-17,Approve,BL,Chinese Pedagogy,,EALC,,CHINMA,,,,UGS.BL.MAAdvDeg.EALC1,1001,1077
127,58441536,UGS.CommitteeV2.Doctype,23-Feb-17,16-Oct-17,23-Feb-17,Approve,BL,,,LAW,,LAWDEMPHD,,Anthropology,,UGS.BL.Committee.LAW1,842,1077
128,58444178,UGS.ExceptionWaiver.Doctype,23-Feb-17,07-Aug-17,23-Feb-17,Approve,BL,,,EDUCCEP,,SCPSYPHD,,CNSLGMIN,SPEDGMIN,hcflores,912,1077
129,58448924,UGS-PhDCommencement.ParentDoctype,23-Feb-17,03-Mar-17,23-Feb-17,Approve,BL,,,SPH,,RLEIBEHPHD,,,,alfletch,1069,1077
130,58513177,UGS-MAAdvancedDegree.ParentDoctype,24-Feb-17,18-Apr-17,24-Feb-17,Approve,BL,,,BIOL,,BIOTECMS,,,,UGS.BL.MAAdvDeg.BIOL.BIOTEC2,1023,1076
131,58513177,UGS-MAAdvancedDegree.ParentDoctype,24-Feb-17,29-Aug-17,24-Feb-17,Approve,BL,,,BIOL,,BIOTECMS,,,,jtsiler,890,1076
132,58551703,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-17,25-Feb-17,25-Feb-17,Approve,BL,,,EALC,,EASTMA,,,,UGS.BL.MAAdvDeg.EALC1,1075,1075
133,58633475,UGS.ExceptionWaiver.Doctype,28-Feb-17,07-Sep-17,28-Feb-17,Approve,BL,,,EDUCCEP,,SCPSYPHD,,CNSLGMIN, select,hcflores,881,1072
134,58640018,UGS.CommitteeV2.Doctype,28-Feb-17,28-Feb-17,28-Feb-17,Approve,BL,,,CHEM,,CHEMPHD,,,,aflood,1072,1072
135,58775004,UGS.CommitteeV2.Doctype,03-Mar-17,29-Aug-17,03-Mar-17,Approve,BL,,,GEOL,,GEOLPHD,,Individualized minor ,,jknjau,890,1069
136,59201562,UGS-PhDCommencement.ParentDoctype,16-Mar-17,17-Mar-17,16-Mar-17,Approve,BL,,,SPH,,KYHPPHD,,,,achitale,1055,1056
137,59280035,UGS.ExceptionWaiver.Doctype,20-Mar-17,20-Mar-17,20-Mar-17,Approve,BL,AMID/SOAD - MS in Apparel Merchandising,,,,,,,,rachrose,1052,1052
139,59556532,UGS.CommitteeV2.Doctype,28-Mar-17,28-Mar-17,28-Mar-17,Approve,BL,,,SPH,,RLEIBEHPHD,,Social Science Approaches to Health and Healing Systems ,,sldawson,1044,1044
140,59632573,UGS.ExceptionRevalidation.Doctype,30-Mar-17,26-Oct-17,30-Mar-17,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,ISTGMIN,,gshoffma,832,1042
141,59673038,UGS.ExceptionWaiver.Doctype,31-Mar-17,13-Apr-17,31-Mar-17,Approve,BL,Grad IR Certificate,,EDUCELPS,EDUCCEP,HIEDPHD,,INFOGMIN,,apeczals,1028,1041
143,59978425,UGS.CommitteeV2.Doctype,11-Apr-17,12-Sep-17,29-Aug-17,Approve,BL,,,EDUCCEP,,COPSYPHD,,Health Behavior,,lw55,876,1030
144,60085955,UGS-MAAdvancedDegree.ParentDoctype,13-Apr-17,10-Jun-19,13-Apr-17,Approve,IN,Public Relations,,JOPR,,PUBRELMA1,,,,UGS.IN.MAAdvDeg.JOPR1,240,1028
145,60173122,UGS.CommitteeV2.Doctype,17-Apr-17,02-Jan-18,17-Apr-17,Approve,BL,,,CMLT,,CMLTPHD,,English and Germanic Philology minor,,UGS.BL.Committee.CMLT1,764,1024
146,60175632,UGS.ExceptionWaiver.Doctype,17-Apr-17,08-May-17,17-Apr-17,Approve,BL,,,EDUCCEP,,LRNDEVPHD,,,,luccook,1003,1024
147,60476185,UGS.ExceptionWaiver.Doctype,25-Apr-17,08-Jun-17,26-Apr-17,Approve,BL,,,BIOL,,EEBPHD,,CPEDGMIN,,savabenn,972,1016
148,60542301,UGS-PhDDefense.ParentDoctype,27-Apr-17,03-May-17,27-Apr-17,Approve,BL,,,SPH,,KYHPPHD,,Sport Marketing,,colest,1008,1014
149,60629748,UGS.ExceptionWaiver.Doctype,01-May-17,01-May-17,01-May-17,Approve,BL,,,SLAV,FINA,SLAVPHD,,FINAHGMIN,,natamats,1010,1010
151,60702367,UGS.ExceptionWaiver.Doctype,02-May-17,02-May-17,02-May-17,Approve,BL,,,EDUCELPS,,HIEDPHD,,INQMTHGMIN,,haweiss,1009,1009
152,60957869,UGS.Candidacy.Doctype,09-May-17,09-May-17,09-May-17,Approve,BL,,,SOC,,SOCPHD,,Individualized,,sbenard,1002,1002
153,60960220,UGS.ExceptionWaiver.Doctype,09-May-17,10-May-17,09-May-17,Approve,BL,,,BIOL,,MICRPHD,,EEBGMIN,,rkfritts,1001,1002
154,61109456,UGS-PhDDefense.ParentDoctype,14-May-17,15-May-17,14-May-17,Approve,BL,,,EDUCCI,,CRINPHD,,Math Education,,klooster,996,997
155,61147492,UGS.ExceptionWaiver.Doctype,15-May-17,08-Sep-17,15-May-17,Approve,BL,,,BIOL,BIOL,MICRPHD,,BIOCGMIN,,roshiro,880,996
156,61498366,UGS.Candidacy.Doctype,24-May-17,24-May-17,24-May-17,Approve,BL,,,BIOL,,MCDBPHD,,CHEBIOGMIN,,matan,987,987
157,61588360,UGS.Candidacy.Doctype,26-May-17,03-Jul-17,26-May-17,Approve,BL,,,EDUCELPS,,HIEDPHD,,INQMTHGMIN,,nsaelua,947,985
158,61790156,UGS.Candidacy.Doctype,03-Jun-17,06-Jun-17,03-Jun-17,Approve,BL,Cultural Anthropology,,ANTH,,ANTHPHD,,GNDRGMIN,HMRTSGMIN,revalenz,974,977
159,61910898,UGS.Candidacy.Doctype,07-Jun-17,24-Jul-17,07-Jun-17,Approve,BL,Finance,,BUS,,BUSPHD,,BEPPGMIN,,cheongc,926,973
