,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,prncpl_nm,grp_nm,qual_role_nm,fld_nm,fld_val
197,42077559,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,apirzade,0,0,minor1,Individualized
198,42077559,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,apirzade,0,0,minor2,Select
199,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,campus,IN
200,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,campus,IN
201,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,department1,IN-ANAT
202,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,department1,IN-ANAT
203,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,department2,Select
204,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,department2,Select
205,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,major1,IN-ANTCBPHD
206,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,major1,IN-ANTCBPHD
207,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,major2,
208,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,major2,
209,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,concentration1,
210,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,concentration1,
211,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,concentration2,
212,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,concentration2,
213,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,minor1,IN-LIFSCGMIN
214,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,minor1,IN-LIFSCGMIN
215,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,kjjones1,minor2,Select
216,42097043,UGS.Candidacy.Doctype,12-Aug-15,12-Aug-15,12-Aug-15,A,0,0,vsanders,minor2,Select
217,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,campus,IN
218,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,department1,IN-SHRS
219,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,department2,Select
220,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,major1,IN-HREBSCPHD
221,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,major2,
222,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,concentration1,
223,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,concentration2,
224,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,minor1,IN-HLTPOLMIN
225,42225765,UGS.Candidacy.Doctype,17-Aug-15,17-Aug-15,17-Aug-15,A,ellisjen,0,0,minor2,Select
226,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,campus,BL
227,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,department1,BL-EDUCELPS
228,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,department2,Select
229,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,major1,BL-HPPEDPHD
230,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,major2,
231,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,concentration1,Education Policy Studies
232,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,concentration2,
233,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,minor1,BL-HMRTSGMIN
234,42266086,UGS.Candidacy.Doctype,18-Aug-15,09-Aug-16,18-Aug-15,A,0,0,cochoa,minor2,Select
235,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,campus,IN
236,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,department1,IN-INFO
237,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,department2,Select
238,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,major1,IN-INFOPHD
239,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,major2,
240,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,concentration1,Health Informatics
241,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,concentration2,
242,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,minor1,Individualized
243,43811859,UGS.Candidacy.Doctype,08-Oct-15,22-Dec-15,08-Oct-15,A,0,0,dpjohnso,minor2,Select
244,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,A,aozhou,0,0,campus,IN
245,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,A,aozhou,0,0,department1,IN-INFO
246,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,A,aozhou,0,0,department2,Select
247,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,A,aozhou,0,0,major1,IN-INFOPHD
248,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,A,aozhou,0,0,major2,Select
249,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,A,aozhou,0,0,minor1,
250,43882590,UGS.CommitteeV2.Doctype,12-Oct-15,12-Oct-15,12-Oct-15,A,aozhou,0,0,minor2,
251,44090662,UGS-MAAdvancedDegree.ParentDoctype,19-Oct-15,31-Mar-17,19-Oct-15,A,engetich,0,0,campus,IN
252,44090662,UGS-MAAdvancedDegree.ParentDoctype,19-Oct-15,31-Mar-17,19-Oct-15,A,engetich,0,0,department,IN-CLRES
253,44090662,UGS-MAAdvancedDegree.ParentDoctype,19-Oct-15,31-Mar-17,19-Oct-15,A,engetich,0,0,major,IN-CLRESMSCR
254,44090662,UGS-MAAdvancedDegree.ParentDoctype,19-Oct-15,31-Mar-17,19-Oct-15,A,engetich,0,0,concentrationTrack,
255,45447500,UGS.StudyAbroad.Doctype,06-Dec-15,06-Dec-15,06-Dec-15,A,0,UGS.StudyAbroad.KSCN,0,campus,BL
256,45447500,UGS.StudyAbroad.Doctype,06-Dec-15,06-Dec-15,06-Dec-15,A,0,UGS.StudyAbroad.KSCN,0,department,KSCN
257,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,campus,BL
258,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,department1,BL-CMLT
259,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,department2,Select
260,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,major1,BL-CMLTPHD
261,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,concentration1,
262,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,concentration2,
263,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,minor1,BL-JSTUGMIN
264,45637421,UGS.Candidacy.Doctype,12-Dec-15,12-Dec-15,12-Dec-15,A,0,UGS.BL.Candidacy.CMLT1,0,minor2,Select
265,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,campus,IN
266,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,department1,IN-INFO
267,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,department2,Select
268,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,major1,IN-INFOPHD
269,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,major2,
270,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,concentration1,Bioinformatics
271,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,concentration2,
272,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,minor1,IN-COMPSCIMIN
273,46183461,UGS.Candidacy.Doctype,06-Jan-16,27-Jan-17,06-Jan-16,A,0,0,alhasan,minor2,Select
274,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,A,0,0,tjjerde,campus,IN
275,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,A,0,0,tjjerde,department1,IN-PHAR
276,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,A,0,0,tjjerde,department2,Select
277,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,A,0,0,tjjerde,major1,IN-PHARMPHD
278,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,A,0,0,tjjerde,major2,Select
279,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,A,0,0,tjjerde,minor1,Life Sciences
280,46210090,UGS.CommitteeV2.Doctype,07-Jan-16,17-Feb-16,07-Jan-16,A,0,0,tjjerde,minor2,
281,46672568,UGS-MAAdvancedDegree.ParentDoctype,25-Jan-16,05-May-16,25-Jan-16,A,0,UGS.BL.MAAdvDeg.ENG1,0,campus,BL
282,46672568,UGS-MAAdvancedDegree.ParentDoctype,25-Jan-16,05-May-16,25-Jan-16,A,0,UGS.BL.MAAdvDeg.ENG1,0,department,BL-ENG
283,46672568,UGS-MAAdvancedDegree.ParentDoctype,25-Jan-16,05-May-16,25-Jan-16,A,0,UGS.BL.MAAdvDeg.ENG1,0,major,BL-CRWRMFA
284,46672568,UGS-MAAdvancedDegree.ParentDoctype,25-Jan-16,05-May-16,25-Jan-16,A,0,UGS.BL.MAAdvDeg.ENG1,0,concentrationTrack,
285,46734129,UGS-PhDCommencement.ParentDoctype,26-Jan-16,05-Feb-16,03-Feb-16,A,ejuarezc,0,0,department1,BL-HISP
286,46734129,UGS-PhDCommencement.ParentDoctype,26-Jan-16,05-Feb-16,03-Feb-16,A,ejuarezc,0,0,department2,Select
287,46734129,UGS-PhDCommencement.ParentDoctype,26-Jan-16,05-Feb-16,03-Feb-16,A,ejuarezc,0,0,major1,BL-SPANPHD
288,46798345,UGS.StudyAbroad.Doctype,28-Jan-16,28-Jan-16,28-Jan-16,A,0,UGS.StudyAbroad.KSCN,0,campus,BL
289,46798345,UGS.StudyAbroad.Doctype,28-Jan-16,28-Jan-16,28-Jan-16,A,0,UGS.StudyAbroad.KSCN,0,department,KSCN
290,47040761,UGS-MAAdvancedDegree.ParentDoctype,04-Feb-16,04-Feb-16,04-Feb-16,A,0,UGS.IN.MAAdvDeg.PHST1,0,campus,IN
291,47040761,UGS-MAAdvancedDegree.ParentDoctype,04-Feb-16,04-Feb-16,04-Feb-16,A,0,UGS.IN.MAAdvDeg.PHST1,0,department,IN-PHST
292,47040761,UGS-MAAdvancedDegree.ParentDoctype,04-Feb-16,04-Feb-16,04-Feb-16,A,0,UGS.IN.MAAdvDeg.PHST1,0,major,IN-PHLSTEXCMA
293,47040761,UGS-MAAdvancedDegree.ParentDoctype,04-Feb-16,04-Feb-16,04-Feb-16,A,0,UGS.IN.MAAdvDeg.PHST1,0,concentrationTrack,
294,47197999,UGS-MAAdvancedDegree.ParentDoctype,10-Feb-16,01-Jul-16,10-Feb-16,A,mk70,0,0,campus,BL
295,47197999,UGS-MAAdvancedDegree.ParentDoctype,10-Feb-16,01-Jul-16,10-Feb-16,A,mk70,0,0,department,BL-TEL
296,47197999,UGS-MAAdvancedDegree.ParentDoctype,10-Feb-16,01-Jul-16,10-Feb-16,A,mk70,0,0,major,BL-TELMA
297,47197999,UGS-MAAdvancedDegree.ParentDoctype,10-Feb-16,01-Jul-16,10-Feb-16,A,mk70,0,0,concentrationTrack,
298,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,campus,BL
299,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,department1,BL-GEOG
300,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,department2,Select
301,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,major1,BL-GEOGPHD
302,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,concentration1,Human Geography
303,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,concentration2,
304,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,minor1,BL-ANTHGMIN
305,47483988,UGS.Candidacy.Doctype,19-Feb-16,29-Nov-17,29-Nov-17,A,0,UGS.BL.Candidacy.GEOG1,0,minor2,Select
306,47587622,UGS-MAAdvancedDegree.ParentDoctype,23-Feb-16,01-Jul-16,23-Feb-16,A,0,UGS.IN.MAAdvDeg.JOPR1,0,campus,IN
307,47587622,UGS-MAAdvancedDegree.ParentDoctype,23-Feb-16,01-Jul-16,23-Feb-16,A,0,UGS.IN.MAAdvDeg.JOPR1,0,department,IN-JOPR
308,47587622,UGS-MAAdvancedDegree.ParentDoctype,23-Feb-16,01-Jul-16,23-Feb-16,A,0,UGS.IN.MAAdvDeg.JOPR1,0,major,IN-SPRTJOUMA1
309,47587622,UGS-MAAdvancedDegree.ParentDoctype,23-Feb-16,01-Jul-16,23-Feb-16,A,0,UGS.IN.MAAdvDeg.JOPR1,0,concentrationTrack,Sports Journalism
310,47637559,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-16,16-Sep-16,25-Feb-16,A,batubozd,0,0,campus,BL
311,47637559,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-16,16-Sep-16,25-Feb-16,A,batubozd,0,0,department,BL-CEUS
312,47637559,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-16,16-Sep-16,25-Feb-16,A,batubozd,0,0,major,BL-CEUSMA
313,47637559,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-16,16-Sep-16,25-Feb-16,A,batubozd,0,0,concentrationTrack,
314,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,campus,IN
315,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,department1,IN-MNEU
316,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,department2,Select
317,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,major1,IN-MNEURSPHD
318,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,major2,
319,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,concentration1,
320,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,concentration2,
321,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,minor1,IN-LIFSCGMIN
322,47646411,UGS.Candidacy.Doctype,25-Feb-16,29-Feb-16,25-Feb-16,A,0,0,vaskom,minor2,Select
323,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,A,0,UGS.BL.MAAdvDeg.AAADS1,0,campus,BL
324,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,A,0,UGS.BL.MAAdvDeg.AAADS1,0,department,BL-AAAD
325,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,A,0,UGS.BL.MAAdvDeg.AAADS1,0,major,BL-AAADSMA
326,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,A,0,UGS.BL.MAAdvDeg.AAADS1,0,concentrationTrack,
327,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,F,ytjackso,0,0,campus,BL
328,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,F,ytjackso,0,0,department,BL-AAAD
329,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,F,ytjackso,0,0,major,BL-AAADSMA
330,48410930,UGS-MAAdvancedDegree.ParentDoctype,23-Mar-16,23-Mar-16,23-Mar-16,F,ytjackso,0,0,concentrationTrack,
331,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,A,0,0,ESROUR,campus,IN
332,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,A,0,0,ESROUR,department1,IN-PHAR
333,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,A,0,0,ESROUR,department2,Select
334,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,A,0,0,ESROUR,major1,IN-PHARMPHD
335,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,A,0,0,ESROUR,major2,Select
336,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,A,0,0,ESROUR,minor1,cancer biology
337,48903798,UGS.CommitteeV2.Doctype,08-Apr-16,18-Apr-16,08-Apr-16,A,0,0,ESROUR,minor2,
338,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,A,0,0,sgrannis,campus,IN
339,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,A,0,0,sgrannis,department1,IN-PBHL
340,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,A,0,0,sgrannis,department2,Select
341,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,A,0,0,sgrannis,major1,IN-EPIDEMPHD1
342,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,A,0,0,sgrannis,major2,Select
343,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,A,0,0,sgrannis,minor1,Medical Genetics
344,49050479,UGS.CommitteeChangeV2.Doctype,14-Apr-16,14-Apr-16,14-Apr-16,A,0,0,sgrannis,minor2,
345,49366512,UGS.StudyAbroad.Doctype,25-Apr-16,26-Apr-16,25-Apr-16,A,annahabe,0,0,campus,BL
346,49366512,UGS.StudyAbroad.Doctype,25-Apr-16,26-Apr-16,25-Apr-16,A,annahabe,0,0,department,HHON
347,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,campus,BL
348,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,department1,BL-EDUCELPS
349,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,major1,BL-HIEDPHD
350,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,minor1,
351,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,department2,Select
352,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,major2,Select
353,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,minor2,
354,49367570,UGS.ExceptionRevalidation.Doctype,25-Apr-16,22-Jan-17,25-Apr-16,A,ccarney,0,0,campusTitle,
355,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,A,akulanth,0,0,campus,IN
356,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,A,akulanth,0,0,department1,IN-INFO
357,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,A,akulanth,0,0,department2,Select
358,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,A,akulanth,0,0,major1,IN-INFOPHD
359,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,A,akulanth,0,0,major2,Select
360,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,A,akulanth,0,0,minor1,(Individualized) Information Architecture
361,49514730,UGS.CommitteeV2.Doctype,01-May-16,27-Apr-18,20-Mar-18,A,akulanth,0,0,minor2,
362,49729580,UGS-MAAdvancedDegree.ParentDoctype,07-May-16,11-Jul-16,08-May-16,A,0,UGS.BL.MAAdvDeg.EALC2,0,campus,BL
363,49729580,UGS-MAAdvancedDegree.ParentDoctype,07-May-16,11-Jul-16,08-May-16,A,0,UGS.BL.MAAdvDeg.EALC2,0,department,BL-EALC
364,49729580,UGS-MAAdvancedDegree.ParentDoctype,07-May-16,11-Jul-16,08-May-16,A,0,UGS.BL.MAAdvDeg.EALC2,0,major,BL-CHINMA
365,49729580,UGS-MAAdvancedDegree.ParentDoctype,07-May-16,11-Jul-16,08-May-16,A,0,UGS.BL.MAAdvDeg.EALC2,0,concentrationTrack,Language Pedagogy
366,49797037,UGS-MAAdvancedDegree.ParentDoctype,10-May-16,01-Jul-16,10-May-16,A,jmladows,0,0,campus,IN
367,49797037,UGS-MAAdvancedDegree.ParentDoctype,10-May-16,01-Jul-16,10-May-16,A,jmladows,0,0,department,IN-TRNSCI
368,49797037,UGS-MAAdvancedDegree.ParentDoctype,10-May-16,01-Jul-16,10-May-16,A,jmladows,0,0,major,IN-TRNSCIMS
369,49797037,UGS-MAAdvancedDegree.ParentDoctype,10-May-16,01-Jul-16,10-May-16,A,jmladows,0,0,concentrationTrack,
370,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,A,aecoburn,0,0,campus,BL
371,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,A,aecoburn,0,0,department1,BL-EDUCELPS
372,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,A,aecoburn,0,0,department2,Select
373,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,A,aecoburn,0,0,major1,BL-HPPEDPHD
374,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,A,aecoburn,0,0,major2,Select
375,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,A,aecoburn,0,0,minor1,Special Education
376,49982141,UGS.CommitteeV2.Doctype,17-May-16,13-Jun-16,17-May-16,A,aecoburn,0,0,minor2,
377,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,campus,BL
378,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,department1,BL-EDUCELPS
379,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,major1,BL-HPPEDPHD
380,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,concentration1,International and Comparative Education
381,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,minor1,Select
382,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,department2,Select
383,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,major2,Select
384,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,minor2,Select
385,50289358,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,campusTitle,IU Bloomington
386,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,campus,BL
387,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,department1,BL-EDUCELPS
388,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,major1,BL-HPPEDPHD
389,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,concentration1,International and Comparative Education
390,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,minor1,Select
391,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,department2,Select
392,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,major2,Select
393,50289369,UGS.ExceptionWaiver.Doctype,26-May-16,20-Jun-16,26-May-16,A,hu22,0,0,minor2,Select
